label,data
1,그런가 한번 물어봐야겠다
1,엉 키키 지인 할인 해주지 않겠나?
1,모르겠네 키키 한 명밖에 안 갔는데 할인해 줄려나?
1,운동 가서는 사람 많나?
1,퇴근하고 와서 사람은 많아 ㅜㅜ
1,사람 많으면 건강염려증 생길 듯 ㅠ
1,어 ㅜㅜ 마스크도 답답하고
1,맞네 마스크 끼고 해야겠네...
1,어 ㅜㅜ 근데 어쩔 수 없이 다 끼고 있어야지
1,벗는 사람은 없제?
1,아직 그런 사람들 못 봤어 하하
1,나도 다음 달부터 헬스 갈 생각인데 걱정 되노 키키
1,집 근처에 다니는 거야?
1,응 키키 근방에 다닐려구
1,혼자 다니나? PT하는 거야?
1,아니 그 헬스장에 요가도 있고 필라테스도 있대 키키
1,헬스장 좋은 곳 가나 보네?
1,음... 나름 괜찮던데 가격은 싸다 키키
1,우리 헬스장은 그런 거는 없는데
1,자주 보는 쇼핑몰 있나?
1,운동에 관심이 많아서 그런가 닭가슴살 이런 거 많이 보는 거 같다
1,닭가슴살만 많이 사나?
1,어 매일 먹어야 해서 하하
1,닭가슴살은 유통기한은 짧나?
1,아니 하하 냉동이라서 유통기한은 좀 긴 편이야
1,아 그러면 해동해서 요리해 먹어?
1,어 먹기 하루 전에 냉장 보관하고 있어 하하
1,아 그렇게 해서 먹어도 되겠네 키키
1,어 본가에도 한번씩 갔다 준다
1,강아지 준다고 좀 달라고 해서
1,키키 엄마도 닭가슴살을 드셔?
1,아니 키키 강아지 건강식으로 준다고 몇 개만 달래
1,아 키키 무염이라서 강아지도 먹을 수 있겠네 잘 먹는대?
1,어 엄청 잘 먹는데 하하
1,키키 닭가슴살 얼마씩 하는뎅?
1,강아지 사료보다 더 비싼 거 아니강
1,싼 곳 찾아서 사면 그래 안 비싸다 하하
1,남자 연기자 중에 누가 제일 잘생겨 보여?
1,이정재가 멋있더라 요즘 이정재 나오는 걸 보고 있어서 그런가
1,아 오징어 게임인가?키키
1,어 키키 너도 보고 있어?
1,키키 아니 나는 아직 안 봤는데 다들 재밌다 그러대
1,시즌 더 나온다고 하는 말도 있대 하하
1,시즌 1은 다 나온 거야?
1,어 다 나왔어 하하 재미있더라
1,오 키키 날 잡아서 몰아 봐야겠네
1,넷플에 재미있는 거 많터라 하하
1,키키 넷플 요즘 상한가가?
1,어 너도 넷플 주로 보나?
1,나는 티빙 주로 보고 키키
1,넷플은 영화 볼 거 없을 때 찾아본다
1,나는 넷플 주로 이용하는데
1,넷플 말고는 잘 안보나?
1,어 키키 다른 거는 잘 안 봐
1,만화 OST기억 나는 거 있나?
1,원피스 OST 가 제일 기억에 남아 하하
1,원피스 많이 봤었어?
1,하하 많이 봤지 투니버스로
1,아 키키 투니버스 개 오랜만에 들어보네
1,키키 거기서 만화 정말 많이 봐었는데
1,나도 키키 챔프도 기억나나?
1,키키 기억하지 챔프도 오랜만에 들어보네 둘 다 많이 봤어
1,키키 만화 채널 돌려 가면 서 봤었다 키키
1,키키 너는 티비로 동생이랑 안 싸웠어?
1,우리는 거의 같은 거 좋아했어서 티비로 싸운 적은 없어 키키
1,나는 엄청 싸운 거 같다 ㅠㅠ
1,아 ㅠㅠ 좋아하는 장르가 다르겠네 키키
1,어 키키 그래서 엄마한테도 많이 혼나었지
1,키키 엄마가 중간에서 고생 많으셨을 것 같은데
1,어 근데 취향이 너무 달라서 ㅠㅠ
1,식후에 사과나 과일 먹나?
1,본가에 있을 때는 밥 먹고 디저트 같은 거 엄마가 챙겨줘서 먹었는데 여기서는 못 먹지 ㅜㅜ 귀찮아서
1,맞네 그럴 때는 엄마 보고 싶겠다 ㅠㅠ
1,어 ㅜㅜ 잘 챙겨주셨는데 혼자 사니까 그런 것도 귀찮터라
1,그렇겠다 과일 깎으면 또 껍질도 나오고 음식물 쓰레기 나오고
1,어 ㅠㅠ 글고 집에 칼 없다 키키 가위만 있다
1,키키 자취러의 삶은 다 그런가요?
1,내 친구 집에도 칼 없더라 키키
1,키키 그래도 과도 하나쯤은 있는 게 편하지 않나?
1,키키 근데 뭘 해 먹지를 않아서 그런가 아직 필요성을 못 느낀다
1,키키 거기 자취하면서 한번도 음식 해본 적 없어?
1,없지 키키 라면은 끓여 먹어봤다
1,키키 라면은 요리로 칠 수가 없다
1,키키 왜 그것도 요리지 계란 넣고 끓여 쓰니까
1,키키 파도 쏭쏭 류수정어 넣고 마늘도 넣고 해야지!
1,키키 다른 재료 사면 다 버려야 된다 ㅠㅜ
1,요새 전세 값도 많이 오르던데 ㅠㅠ
1,ㅠㅠ 요즘 집값 다 올랐지
1,맞다 집값이 하늘을 치솟는다
1,카이 ㅜㅜ 저 많은 집중에 내꺼 한 개가 없노
1,그러니까 키키 지금 서른인데... 뭐 없노
1,빨리 벌어서 전세 계약 해야지 ㅠ
1,그러니까 전세로 살아야 돈이 안 나간다 ㅠㅠ
1,ㅜㅜ 맞다 ㅜㅜ 지금 달달이 월세 나가는 것도 모으면 목돈인데
1,그러니까 기본으로 3~40나갈 텐데
1,관리비까지 하면 달에 50은 버리는 거다 ㅠㅠ
1,ㅜ 맞다 ㅜㅜ 1년이면 600아끼는 건데
1,그러게 ... 독립하더라도 전세로 나가야지 ㅠ
1,글치 ㅜㅜ 결혼하게 되면 그때 전세로 가야지
1,왜 이리 다들 살기가 빠듯 하냐
1,ㅠㅠ 언제까지 이렇게 아둥바둥 살아야 되는지
1,그래도 언젠가는 내 집 사는 날 오지 않겠나? 키키
1,키키 열심히 모아서 그래야지 키키
1,죽기 전이 내 집 마련 목표 잡자
1,키키 진짜 그래야 된다 소원임
1,나도 ㅜㅜ 내 집 마련 꼭 하자
1,자전거 탈 줄 알아?
1,탈 줄 알지 키키 자전거 살가 고민도 했음 ㅠ
1,키키 자전거 타면 운동 쫌 될 것 같당
1,키키 여기 사람들은 자전거 많이 타고 다닌다 키키 다 가까워서
1,아 진짜? 키키
1,오토바이 많이 타고 다닌다고도 들었는데
1,키키 오토바이도 많고 자전거도 많타 키키
1,키키 사고는 많이 안나?
1,사고는 별로 없는 편이지 키키
1,키키 그래도 오토바이 모여있으면 왠지 무서워
1,키키 다들 아저씨가 타고 다님
1,키키 아저씨들은 노련미로 사고 안내시겠네
1,몇십 년을 타고 다니셨스니까 키키
1,키키 그러게 그분들도 다 출근하러 가시는 거지?
1,어 키키 출근 시간이랑 퇴근 시간에 오토바이랑 자전거 엄청 많타
1,키키 혹시라도 사고 날지 모르니까 매사 길 살펴
1,어 키키 안전 운전해야지
1,이제 회식 문화 많이 사라졌겠다 키키
1,코로나 때문에 모이지도 못하는데 회식은 이제 없다고 ㅠ 봐야지
1,그래도 4인 이하 사업장에서는 회식 할 듯 키키
1,키키 그럴 수도 있겠다 키키
1,5인만 아니면 되잖아
1,키키 그러니까 그 중에 직원들은 힘들겠지 ㅠㅠ
1,맞다 회식 안하고 퇴근 하는 게 좋지 키키
1,키키 그러니까 회식은 일의 연장이야 으
1,키키 니는 회사 사람들 만나고 하나?
1,나는 회사 사람들 아예 본 적이 없다 키키
1,아 진짜? 그럼 어떻게 입사하는 거야?
1,교육 들으러 갔다가 시험도 치고?
1,그러고 일 받아서 하는 거야 키키
1,자격증만 있으면 다 할 수 있는 거가?
1,속기 자격증 있으면 거의 일 받아서 하지 키키
1,근데 자격증 따기가 힘들다
1,니는 몇 년 공부했는데?
1,나는 3년 정도 공부하고 자격증 시험 친 케이스 키키
1,타자 익히는 게 너무 힘듦
1,오래 걸렸네 ㅜ 그만큼 열심히 해야지
1,군 복무 기간 동안 제일 힘들었던 적을 꼽을 수 있어?
1,행군이 제일 힘들었지 ㅠㅠ
1,행군은 걷는 거 말하는 거야?
1,어 하루 종일 걸어야 한다ㅠ
1,하루 종일? 그러다가 부상 당할 것 같은데
1,발에 물집 다 터져 있지 ㅜㅜ
1,헐... 근데 또 자고 일어나서 훈련 받는 거 아니야?
1,어 생각만 해도 끔찍하다
1,다시는 하기 싫타
1,ㅠㅠ 그때 물집 잡힌 거 흉터는 없나?
1,흉터는 없지 키키
1,무좀 걸린 사람 엄청 많을걸
1,아 신발 공기 안 들어오는 거제?
1,어 ㅜㅜ 신발 어떤 건지 아나?
1,군화 하면 딱 생각나는 게 있긴 한데 키키 씨꺼멓고
1,키키 맞다 키키
1,휴가 나올 때마다 광나게 닦고 했는데
1,키키 진짜?
1,휴가 나올 때도 그 군화 신고 나와야 돼?
1,어 키키 옷도 각 다 잡고 나와야지
1,키키 누구한테 잘 보이려고 각 잡는 거야?
1,키키 군인들만의 그런 게 있었다 키키
1,후임 시켜서 옷 각 제대로 잡으라고 뭐라 하는 선임도 있었고
1,스터디 모임 한 적 있나?
1,아니 키키 한번도 안 해봤지 낯가림 있다 ㅠㅜ
1,키키 그래도 같이 공부할 수 있잖아
1,키키 불편하다 독서실 가면 되는데 키키
1,키키 근데 서로 정보 공유하고 그런 게 크니까
1,내 말주변 없는 거 알잖아 ㅠㅠ
1,불편해서 집중도 안될걸
1,키키 그래도 그냥 모임 들어가면 술 마시고 노는 곳도 있어서 재밌었을 텐데
1,키키 싫타 키키 왜 그렇게 까지 해야 하는 건지
1,그냥 친구랑 먹으면 되지
1,키키 다른 친구들도 사귀고 좋잔아
1,키키 불편해 나도 낯가림 좀 없었으면 좋겠다
1,낯가림 있는 사람도 그 모임에 들어갔다면 완전 인싸가 돼서 나올 껄 키키
1,한번 해볼걸 그랬나?
1,지금은 너무 늦었잖아 ㅠ
1,지금은 늦었지 ㅠㅠ
1,대학생 애들은 하고 있을 껄?
1,대학생인 척하고 스터디카페 가면 안되나? 키키
1,키키 얼굴 보고 새내기 애들이 경악 하면 어떡하노
1,키키 마스크 안 벗어야지
1,키키 눈은 초롱초롱 해서 신입생일 줄 알듯
1,키키 어 키키 마스크 벗는 순간 걸리는 거다
1,어머니가 사랑한다는 말 자주 해주시나?
1,어 키키 나는 좀 안 하는 편이고
1,키키 하기 쑥쓰러워서 안 하는 거제
1,어 키키 입에서 그 말이 안 나온다
1,키키 나도 그런 말 잘 못함 키키
1,오글거려서
1,딸들은 표현 잘한다 아님?
1,다른 표현은 잘하는데 사랑한다는 말은 잘 안 나오더라 키키
1,키키 맞제 오글거려서 못하겠다
1,그러니까 키키 근데 부모님 더 늙기 전에 사랑한다고 많이 해드리라고 하잖아
1,나중에 후회하니까?
1,일 년에 한번 할까 말까다 키키
1,키키 맞다 그냥 케익에 초 살 때 사랑합니다 꼽는 정도?
1,키키 나는 그런 것도 안 사는데
1,한번 사드려라
1,어머니 좋아하실 것 같은데?
1,내년 생일에 챙겨드려야겠네
1,감동하시겠지?
1,당연하지 키키 안 챙기던 아들이 챙겨주면 얼마나 기뻐하실까
1,키키 근데 아빠한테는 못하겠다
1,미래에 아내 육아 많이 도와 줄 거야?
1,도와줘야지 키키 안 도와주면 욕 먹는다 아니가 키키
1,키키 그런데도 안 도와주는 사람 많잖아
1,키키 나는 도와줄 꺼다 내 자식이고 내 와이프인데 ㅠㅠ
1,막 티비 보니까 연애 할 때는 진짜 잘해줬는데 결혼하고 폭력적으로 변하고 그런 나쁜 놈들도 있더라
1,아 나도 봤음 욕하고 집 안 들어오고 이런 사람도 많터라
1,니도 봤나? 진짜 안 그럴 것 같은 사람들이... 더 그러더라
1,ㅜㅜ 결혼하면 많이 변한다고 하더라 ㅠ
1,내 여사친 결혼했는데 남자가 바람 피고 다닌 단다
1,헐... 주위에 그런 사람 있으면 결혼 하기가 싫어짐 ㅠㅠ
1,ㅜㅜ 맞제 바람은 진짜 아닌데 애기 있어서 이혼도 못하고 있다
1,헐... 애기가 진짜...
1,애기 때문에 이혼을 못하는 사람이 많더라
1,어 ㅜㅜ 내 친구 맨날 울고불고 남자 잡으로 다닌다
1,근데 그런 경우는 남자한테 양육권 행사하고 이혼해서 애를 혼자 키우는 게 더 나을 것 같아...
1,어 근데 바보같이 아무것도 안하고 집에서 애만 보고 있음 답답하다
1,그러니까 자기 삶도 있는데...
1,이도 저도 못하는 게 답답하겠다 ㅠㅠ
1,어 ㅜㅜ 일찍 결혼해서 내보고 결혼하지 말고 혼자 살아라 카더라
1,반려 용품 사본 적 있어?
1,친구 줄려고 사봤다 옷이랑 장난감
1,아 키키 강아지? 아니면 고양이?
1,고양이 키키 옷도 은근히 비싸도라
1,얼마씩 하던데 ? 키키 한 벌 샀었어?
1,어 키키 4만원 하더라 키키
1,만원이면 될중 알았는데
1,와... 4만원씩이나?
1,무슨 고양이 옷이 사람 옷이랑 맞먹노
1,키키 맞제 키키 나도 놀래서 그냥 나올려다가 그냥 샀다
1,키키 잘했다 그래도 그 친구는 고마워했겠다
1,키키 어 키키 내랑 제일 친한 친구라서 사준 거지
1,안 그랬음 안 사줬지
1,키키 장난감으로는 어떤 거 사줬어?
1,낚싯대였나 그 장난감 사줬다 키키
1,키키 아 그거 뭔지 알 것 같다 키키
1,키키 직원이 추천해주더라
1,키키 그거 막 고양이 혼자서도 가지고 노는 거 영상 있던데
1,그건 못 봤다 키키
1,사람이 흔들어 줘야 하는 거 아니가?
1,키키 엉 원래는 그런 장난감인데 혼자 잘 놀더라
1,키키 니도 고양이 좋아하나?
1,낚시 좋아하는 편이야?
1,여기 오기 전까진 자주 간 거 같다 ㅜㅜ
1,오 진짜? 거기 가서는 왜 안해? 바빠서? ㅠㅠ
1,갈 사람도 없고 장비도 집에 있자
1,아 ㅠㅠ 해보고 싶은 적은 많겠네
1,어 ㅜㅜ 니도 낚시해봄?
1,아니 키키 나는 해본 적 없다 하는 사람 본 적은 있어
1,키키 여기 바다 낚시 엄청 많이 한다
1,키키 울산에 바다 있어서 그런가?
1,어 키키 배 타고 나가시는 거 많이 봤다
1,키키 거기도 어부 많아?
1,많치 키키 차 타고 조금 나가면 어부들 되게 많아
1,키키 신기할 것 같아 그런 장면 본 적이 없어서
1,키키 포항 같은 곳만 가도 많이 보인다 아님?
1,바닷가 갈 때 마다 난 못 봤다 키키
1,새벽에 배 나가지 않나?
1,아침 일찍 나갔다가 오시지
1,프로게이머 중에 아는 사람 있어?
1,홍진호 키키 옛날에 티비에 많이 나왔는데
1,키키 몰라 홍진호...
1,그 안경 낀 사람?
1,아니 키키 다른 사람 착각하고 있는 거 같은데
1,음 키키 아 찾아보니까 페이커였네
1,아 키키 요즘 뜨는 사람 아니가?
1,맞다 키키 그 초딩이랑 게임 붙는 거 있던데
1,키키 그건 못 봤다 키키 재미있더나?
1,키키 재미도 있고 쫌 감동적이기도 하고 그 애가 페이커 찐팬이여서 키키
1,그래? 나도 한번 찾아봐야겠다
1,응 키키 유튜브에 치면 나올 껄 아마
1,응 페이커 게임 하는 영상은 몇 개 봤었는데
1,키키 롤 하는 사람인가?
1,어 키키. 지금 세계 1위 일걸?
1,키키 유명하니까 나도 알고 있는 듯 키키
1,키키 다른 사람은 모르나?
1,엉 키키 다른 사람은 아는 사람이 없다 ㅠㅠ
1,그래도 한 명이라도 아네 키키
1,여행사 통해서 여행한 적 있나?
1,아니 키키 친구가 다 계획 짜온다
1,키키 여행 상품 좋은 거 나왔을 때도 가본 적 없나?
1,어 키키 니는 가봤나?
1,키키 나는 여러 번 가봤다 키키
1,외도도 가보고 부산도 가보고
1,그렇게 가면 편하나?
1,엉 키키 그 당시에 2만원 정도 냈던 것 같은데 다 델고 다니면서 사진도 찍어주고 하시더라
1,생각보다 많이 싸네?
1,엉 키키 가격은 다 다른데 나는 싸게 갔다 왔지 당일치기였다 키키
1,키키 아침에 가서 저녁에 오는 거가?
1,엉 키키 데리러 오는 곳도 여러 개 있는데 그중에 제일 가까운 곳 정할 수도 있다
1,키키 자리 같은 거는 다 배치해주나?
1,아닝 자리는 선착순으로 골라서 앉아 키키
1,키키 사람들 많이 타나?
1,음 쫌 많았던 것 같다 키키
1,그럼 시끄러울 거 같다 ㅠㅠ 관광버스도 아니고
1,빨리 겨울 왔으면 좋겠다 키키
1,키키 겨울 좋아하나? 춥잖아
1,키키 겨울에 내 생일 있거든
1,"키키 어이 없노 키키 단지 그 이유가,"
1,엉 키키 나도 추운 건 싫어한다 ㅠㅠ
1,겨울에는 출근하기 싫다 ㅠㅠ
1,아침에 일어나기 힘들제?
1,어 ㅜㅜ 전기장판에서 나오기 싫다
1,키키 지금 전기장판 틀고 자나?
1,아니 아직 겨울에 말이야 키키
1,키키 아 키키 나는 전기장판 틀어 놔서 니도 튼 줄
1,키키 난 아직 안 들고 왔다 본가에서 ㅠㅠ
1,아 빨리 들고 온나 ㅠㅠ 곧 틀어야 됨
